Date,Time (hh:mm:ss),Latitude,Longitude,Heading (degrees),Flight Speed (Km/h),Altitude (meters),Temperature (celsius),Pressure (pascals)
22/06/2015,09:49:12,53.93112,-2.08929,188,38,5736,-21.2,48740
22/06/2015,09:49:18,53.93052,-2.08942,193,37,5752,-21.3,48633
22/06/2015,09:49:24,53.9299,-2.08953,193,37,5767,-21.5,48535
22/06/2015,09:49:30,53.92929,-2.08965,194,38,5782,-21.5,48444
22/06/2015,09:49:36,53.92867,-2.08974,190,37,5798,-21.7,48335
22/06/2015,09:49:42,53.92804,-2.08985,189,38,5814,-21.8,48225
22/06/2015,09:49:48,53.92742,-2.08994,190,37,5830,-21.9,48088
22/06/2015,09:49:54,53.92691,-2.09004,191,40,5845,-22,47977
22/06/2015,09:50:00,53.92626,-2.09015,188,38,5861,-22.1,47913
22/06/2015,09:50:06,53.92556,-2.09026,190,37,5876,-22.3,47779
22/06/2015,09:50:12,53.92491,-2.09037,189,38,5890,-22.4,47691
22/06/2015,09:50:18,53.92428,-2.09042,188,35,5906,-22.5,47642
22/06/2015,09:50:24,53.92367,-2.09054,192,35,5922,-22.6,47538
22/06/2015,09:50:30,53.92301,-2.09069,193,38,5938,-22.8,47427
22/06/2015,09:50:36,53.92239,-2.09086,189,44,5956,-22.9,47251
22/06/2015,09:50:42,53.92177,-2.09103,200,42,5972,-23.1,47210
22/06/2015,09:50:48,53.92115,-2.09121,190,42,5988,-23.2,47111
22/06/2015,09:50:54,53.92054,-2.09136,189,50,6004,-23.3,46939
22/06/2015,09:51:00,53.92007,-2.09148,189,48,6020,-23.5,46917
22/06/2015,09:51:06,53.91938,-2.0916,187,40,6036,-23.5,46818
22/06/2015,09:51:12,53.91876,-2.09171,193,40,6050,-23.5,46719
22/06/2015,09:51:18,53.91815,-2.09184,197,38,6066,-23.6,46628
22/06/2015,09:51:24,53.91753,-2.09193,196,42,6081,-23.9,46512
22/06/2015,09:51:30,53.91691,-2.092,188,42,6097,-24.1,46426
22/06/2015,09:51:36,53.9163,-2.09212,185,38,6114,-24.2,46329
22/06/2015,09:51:42,53.91567,-2.09229,194,35,6133,-24.3,46229
22/06/2015,09:51:48,53.91503,-2.09245,196,35,6148,-24.5,46144
22/06/2015,09:51:54,53.9144,-2.09258,191,38,6164,-24.6,46040
22/06/2015,09:52:00,53.91382,-2.09267,180,37,6178,-24.7,45962
22/06/2015,09:52:06,53.91335,-2.09281,174,37,6192,-24.8,45841
22/06/2015,09:52:12,53.91274,-2.09294,185,38,6206,-24.9,45730
22/06/2015,09:52:18,53.91202,-2.09309,185,44,6220,-25,45648
22/06/2015,09:52:24,53.91144,-2.09326,179,38,6235,-25.1,45586
22/06/2015,09:52:30,53.91087,-2.0934,176,40,6250,-25.3,45491
22/06/2015,09:52:36,53.91027,-2.09354,182,44,6266,-25.4,45356
22/06/2015,09:52:42,53.90966,-2.0937,184,48,6280,-25.6,45270
22/06/2015,09:52:48,53.90906,-2.09385,181,44,6294,-25.6,45199
22/06/2015,09:52:54,53.90848,-2.09402,183,40,6308,-25.8,45075
22/06/2015,09:53:00,53.90793,-2.09417,186,40,6324,-26,44991
22/06/2015,09:53:06,53.90736,-2.09438,196,42,6340,-26.1,44898
22/06/2015,09:53:12,53.90682,-2.09453,198,40,6354,-26.3,44842
22/06/2015,09:53:18,53.90627,-2.09465,194,44,6369,-26.3,44796
22/06/2015,09:53:24,53.90566,-2.09487,190,50,6384,-26.4,44703
22/06/2015,09:53:30,53.90506,-2.09505,193,46,6398,-26.6,44589
22/06/2015,09:53:36,53.90438,-2.09527,190,35,6413,-26.6,44516
22/06/2015,09:53:42,53.9038,-2.09546,179,37,6428,-26.8,44443
22/06/2015,09:53:48,53.90318,-2.09559,185,37,6441,-27,44346
22/06/2015,09:53:54,53.90253,-2.09575,185,42,6458,-27.1,44247
22/06/2015,09:54:00,53.9019,-2.09604,194,40,6472,-27.3,44161
22/06/2015,09:54:06,53.90129,-2.09633,194,44,6486,-27.4,44072
22/06/2015,09:54:12,53.90069,-2.09656,193,51,6501,-27.4,43911
22/06/2015,09:54:18,53.90007,-2.09681,193,50,6515,-27.4,43819
22/06/2015,09:54:24,53.89958,-2.09706,197,42,6529,-27.6,43794
22/06/2015,09:54:30,53.89897,-2.09735,196,46,6542,-27.5,43728
22/06/2015,09:54:36,53.8982,-2.09765,200,44,6558,-27.6,43637
22/06/2015,09:54:42,53.89754,-2.09789,203,48,6574,-27.8,43495
22/06/2015,09:54:48,53.8969,-2.09812,198,50,6591,-27.9,43390
22/06/2015,09:54:54,53.89629,-2.09834,194,46,6606,-28.1,43343
22/06/2015,09:55:00,53.89569,-2.09857,195,38,6623,-28.1,43264
22/06/2015,09:55:06,53.89507,-2.09884,200,35,6639,-28.2,43170
22/06/2015,09:55:12,53.89437,-2.09914,203,40,6653,-28.4,43083
22/06/2015,09:55:18,53.89369,-2.09943,190,38,6669,-28.5,42993
22/06/2015,09:55:24,53.89302,-2.09977,186,38,6684,-28.6,42881
22/06/2015,09:55:30,53.89234,-2.10017,192,48,6700,-28.6,42762
22/06/2015,09:55:36,53.89179,-2.10051,197,50,6715,-28.8,42655
22/06/2015,09:55:42,53.89112,-2.10095,202,48,6730,-29,42625
22/06/2015,09:55:48,53.8903,-2.10132,196,44,6744,-28.9,42550
22/06/2015,09:55:54,53.88959,-2.10172,190,48,6759,-28.9,42464
22/06/2015,09:56:00,53.8889,-2.10216,196,50,6773,-29,42307
22/06/2015,09:56:06,53.88822,-2.10256,199,48,6787,-29.1,42275
22/06/2015,09:56:12,53.88752,-2.10301,196,48,6801,-29.1,42213
22/06/2015,09:56:18,53.88685,-2.10355,200,53,6815,-29.1,42115
22/06/2015,09:56:24,53.8863,-2.10396,203,53,6830,-29.3,41994
22/06/2015,09:56:30,53.88551,-2.1046,201,53,6844,-29.3,41905
22/06/2015,09:56:36,53.88484,-2.10517,202,57,6856,-29.3,41847
22/06/2015,09:56:42,53.8842,-2.10577,206,55,6869,-29.5,41762
22/06/2015,09:56:48,53.88366,-2.10626,205,57,6883,-29.6,41664
22/06/2015,09:56:54,53.88289,-2.10701,212,55,6897,-29.7,41619
22/06/2015,09:57:00,53.88224,-2.10761,211,51,6911,-29.8,41565
22/06/2015,09:57:06,53.88154,-2.10824,206,51,6926,-29.8,41491
22/06/2015,09:57:12,53.88087,-2.10893,207,57,6940,-29.8,41348
22/06/2015,09:57:18,53.88021,-2.10962,213,57,6954,-30,41280
22/06/2015,09:57:24,53.8795,-2.1103,214,57,6966,-30,41240
22/06/2015,09:57:30,53.87878,-2.11091,205,55,6980,-30.1,41169
22/06/2015,09:57:36,53.87813,-2.11165,204,57,6993,-30.2,41037
22/06/2015,09:57:42,53.87751,-2.11229,210,40,7007,-30.2,41020
22/06/2015,09:57:48,53.87689,-2.11299,210,44,7020,-30.4,40923
22/06/2015,09:57:54,53.87624,-2.11361,207,50,7032,-30.5,40874
22/06/2015,09:58:00,53.87569,-2.11404,211,48,7045,-30.7,40784
22/06/2015,09:58:06,53.87501,-2.1147,218,59,7061,-30.8,40692
22/06/2015,09:58:12,53.87422,-2.1155,215,61,7075,-30.9,40569
22/06/2015,09:58:18,53.87352,-2.11614,209,62,7089,-31,40506
22/06/2015,09:58:24,53.87283,-2.11678,207,61,7103,-31.1,40410
22/06/2015,09:58:30,53.87212,-2.11746,210,55,7117,-31.1,40399
22/06/2015,09:58:36,53.87139,-2.11815,210,51,7132,-31.2,40317
22/06/2015,09:58:42,53.87061,-2.11886,214,55,7146,-31.4,40245
22/06/2015,09:58:48,53.86994,-2.11937,218,61,7157,-31.6,40153
22/06/2015,09:58:54,53.86917,-2.12009,217,59,7171,-31.6,40113
22/06/2015,09:59:00,53.86841,-2.12097,217,55,7182,-31.5,40037
22/06/2015,09:59:06,53.86757,-2.1216,203,50,7194,-31.6,39963
22/06/2015,09:59:12,53.86682,-2.12229,203,50,7209,-31.8,39886
22/06/2015,09:59:18,53.86606,-2.12301,202,51,7222,-31.8,39809
22/06/2015,09:59:24,53.86528,-2.12379,202,59,7235,-31.8,39730
22/06/2015,09:59:30,53.86455,-2.12457,208,62,7249,-32,39628
22/06/2015,09:59:36,53.86381,-2.12533,210,61,7262,-32,39583
22/06/2015,09:59:42,53.86309,-2.12609,212,57,7275,-32,39514
22/06/2015,09:59:48,53.86238,-2.12683,211,53,7289,-32,39427
22/06/2015,09:59:54,53.86179,-2.12743,206,55,7304,-32.1,39355
22/06/2015,10:00:00,53.86111,-2.12824,206,57,7318,-32.1,39268
22/06/2015,10:00:06,53.86046,-2.1289,211,55,7331,-32.2,39146
22/06/2015,10:00:12,53.85973,-2.12952,209,53,7345,-32.3,39069
22/06/2015,10:00:18,53.85911,-2.13016,209,55,7359,-32.3,38989
22/06/2015,10:00:24,53.85851,-2.13072,207,53,7376,-32.3,38875
22/06/2015,10:00:30,53.85795,-2.13131,214,51,7393,-32.4,38823
22/06/2015,10:00:36,53.8574,-2.13182,210,48,7412,-32.6,38748
22/06/2015,10:00:42,53.85694,-2.13221,203,38,7431,-32.9,38586
22/06/2015,10:00:48,53.85643,-2.13246,197,38,7445,-33,38576
22/06/2015,10:00:54,53.85586,-2.13289,199,50,7462,-33.1,38480
22/06/2015,10:01:00,53.85524,-2.13336,204,48,7476,-33.1,38344
22/06/2015,10:01:06,53.85469,-2.13397,204,46,7494,-33.3,38308
22/06/2015,10:01:12,53.85421,-2.13433,213,38,7511,-33.4,38168
22/06/2015,10:01:18,53.85362,-2.13485,205,31,7529,-33.6,38109
22/06/2015,10:01:24,53.85308,-2.1353,204,40,7545,-33.6,38002
22/06/2015,10:01:30,53.85259,-2.13565,192,31,7562,-33.8,37943
22/06/2015,10:01:36,53.85209,-2.13593,183,35,7580,-33.9,37861
22/06/2015,10:01:42,53.85152,-2.13615,184,38,7598,-34,37702
22/06/2015,10:01:48,53.85092,-2.1364,189,44,7616,-34.2,37654
22/06/2015,10:01:54,53.85039,-2.13662,195,42,7634,-34.3,37537
22/06/2015,10:02:00,53.84983,-2.13682,183,40,7648,-34.4,37500
22/06/2015,10:02:06,53.84923,-2.13707,192,44,7663,-34.4,37378
22/06/2015,10:02:12,53.84861,-2.13727,186,46,7678,-34.5,37324
22/06/2015,10:02:18,53.84814,-2.13738,180,48,7695,-34.6,37168
22/06/2015,10:02:24,53.8476,-2.13753,179,44,7713,-34.8,37167
22/06/2015,10:02:30,53.84699,-2.13772,183,44,7729,-34.8,37078
22/06/2015,10:02:36,53.84629,-2.13791,194,38,7745,-34.9,36976
22/06/2015,10:02:42,53.84564,-2.13799,193,48,7760,-34.8,36868
22/06/2015,10:02:48,53.84497,-2.13805,194,50,7775,-34.8,36796
22/06/2015,10:02:54,53.84434,-2.13808,186,42,7788,-34.8,36762
22/06/2015,10:03:00,53.8437,-2.13812,189,40,7805,-34.7,36671
22/06/2015,10:03:06,53.84304,-2.13808,188,44,7821,-34.7,36590
22/06/2015,10:03:12,53.84235,-2.13801,187,44,7838,-34.8,36493
22/06/2015,10:03:18,53.84169,-2.1379,179,46,7854,-34.9,36385
22/06/2015,10:03:24,53.84102,-2.13774,165,40,7873,-34.8,36318
22/06/2015,10:03:30,53.84029,-2.13766,168,44,7888,-34.7,36192
22/06/2015,10:03:36,53.83955,-2.13768,177,48,7902,-34.8,36098
22/06/2015,10:03:42,53.83897,-2.13765,171,51,7919,-34.6,36005
22/06/2015,10:03:48,53.83825,-2.13756,178,51,7933,-34.6,35920
22/06/2015,10:03:54,53.83741,-2.13746,178,53,7944,-34.6,35828
22/06/2015,10:04:00,53.83676,-2.13731,174,53,7963,-34.6,35763
22/06/2015,10:04:06,53.83615,-2.13714,170,48,7980,-34.5,35705
22/06/2015,10:04:12,53.83552,-2.13691,175,46,7998,-34.6,35580
22/06/2015,10:04:18,53.8349,-2.13675,183,42,8016,-34.6,35524
22/06/2015,10:04:24,53.8343,-2.13655,162,35,8035,-34.4,35445
22/06/2015,10:04:30,53.83372,-2.13632,171,31,8049,-34.3,35330
22/06/2015,10:04:36,53.83311,-2.13611,168,37,8064,-34.2,35233
22/06/2015,10:04:42,53.83252,-2.1359,168,48,8080,-34.2,35169
22/06/2015,10:04:48,53.8321,-2.13566,171,48,8095,-34.3,35066
22/06/2015,10:04:54,53.8314,-2.13527,160,42,8112,-34.3,35045
22/06/2015,10:05:00,53.83079,-2.13496,146,40,8128,-34.2,34916
22/06/2015,10:05:06,53.8302,-2.13473,162,38,8144,-34.3,34848
22/06/2015,10:05:12,53.82958,-2.13445,167,40,8159,-34.3,34782
22/06/2015,10:05:18,53.82896,-2.13412,165,50,8173,-34.3,34686
22/06/2015,10:05:24,53.82849,-2.1339,165,48,8187,-34.3,34592
22/06/2015,10:05:30,53.82785,-2.13356,169,50,8202,-34.3,34517
22/06/2015,10:05:36,53.82706,-2.13334,179,44,8217,-34.4,34499
22/06/2015,10:05:42,53.82642,-2.13309,176,42,8233,-34.2,34435
22/06/2015,10:05:48,53.82575,-2.13279,174,40,8246,-34.1,34354
22/06/2015,10:05:54,53.82512,-2.13251,164,37,8262,-34.2,34274
22/06/2015,10:06:00,53.82447,-2.13219,154,38,8277,-34.2,34208
22/06/2015,10:06:06,53.82386,-2.13184,153,50,8291,-34.2,34108
22/06/2015,10:06:12,53.82313,-2.1315,158,48,8305,-34.2,34009
22/06/2015,10:06:18,53.82246,-2.1311,163,46,8321,-34.2,33939
22/06/2015,10:06:24,53.82177,-2.13072,157,50,8337,-34.2,33884
22/06/2015,10:06:30,53.82118,-2.13039,153,51,8352,-34.1,33784
22/06/2015,10:06:36,53.82059,-2.13007,161,48,8367,-34.2,33717
22/06/2015,10:06:42,53.81998,-2.12973,167,46,8381,-34,33678
22/06/2015,10:06:48,53.81931,-2.12935,169,53,8397,-33.9,33592
22/06/2015,10:06:54,53.81867,-2.12889,166,53,8412,-33.9,33477
22/06/2015,10:07:00,53.81796,-2.12843,164,50,8427,-33.8,33428
22/06/2015,10:07:06,53.81722,-2.12789,167,50,8442,-33.7,33377
22/06/2015,10:07:12,53.81651,-2.12731,154,48,8457,-33.6,33304
22/06/2015,10:07:18,53.81576,-2.12677,151,44,8474,-33.5,33215
22/06/2015,10:07:24,53.81499,-2.12622,155,44,8491,-33.4,33133
22/06/2015,10:07:30,53.81423,-2.12569,157,51,8509,-33.3,33043
22/06/2015,10:07:36,53.81348,-2.12515,153,59,8527,-33.1,32934
22/06/2015,10:07:42,53.81278,-2.12464,148,57,8541,-33,32823
22/06/2015,10:07:48,53.81209,-2.12405,150,59,8556,-33,32739
22/06/2015,10:07:54,53.81149,-2.12344,159,61,8571,-33,32706
22/06/2015,10:08:00,53.81076,-2.12288,160,55,8587,-33,32608
22/06/2015,10:08:06,53.80988,-2.12215,159,55,8602,-32.9,32573
22/06/2015,10:08:12,53.80919,-2.12144,150,53,8617,-32.6,32498
22/06/2015,10:08:18,53.8085,-2.12076,148,48,8633,-32.6,32418
22/06/2015,10:08:24,53.80783,-2.12003,150,44,8650,-32.6,32344
22/06/2015,10:08:30,53.80717,-2.11922,139,48,8667,-32.7,32258
22/06/2015,10:08:36,53.80649,-2.11835,139,59,8685,-32.6,32184
22/06/2015,10:08:42,53.80581,-2.1176,139,57,8702,-32.6,32039
22/06/2015,10:08:48,53.80507,-2.11695,156,59,8720,-32.7,31985
22/06/2015,10:08:54,53.80441,-2.11614,148,59,8735,-32.6,31880
22/06/2015,10:09:00,53.80384,-2.11556,148,62,8752,-32.6,31820
22/06/2015,10:09:06,53.80322,-2.11455,147,61,8769,-32.6,31720
22/06/2015,10:09:12,53.80241,-2.11373,151,57,8786,-32.6,31719
22/06/2015,10:09:18,53.80178,-2.11287,148,55,8802,-32.5,31637
22/06/2015,10:09:24,53.80113,-2.11189,142,55,8818,-32.6,31558
22/06/2015,10:09:30,53.80046,-2.11093,143,55,8836,-32.7,31471
22/06/2015,10:09:36,53.79984,-2.10985,137,57,8852,-32.8,31378
22/06/2015,10:09:42,53.79919,-2.10872,132,57,8867,-32.8,31343
22/06/2015,10:09:48,53.79858,-2.10761,124,59,8884,-32.5,31267
22/06/2015,10:09:54,53.79789,-2.10647,135,68,8900,-32.5,31137
22/06/2015,10:10:00,53.79715,-2.10539,138,74,8916,-32.3,31048
22/06/2015,10:10:06,53.79647,-2.1043,135,66,8933,-32.3,30974
22/06/2015,10:10:12,53.79576,-2.1032,140,62,8949,-32.2,30911
22/06/2015,10:10:18,53.79515,-2.10216,143,64,8965,-32.1,30879
22/06/2015,10:10:24,53.79437,-2.10069,139,66,8982,-32,30815
22/06/2015,10:10:30,53.79359,-2.09937,135,72,8999,-31.8,30738
22/06/2015,10:10:36,53.79278,-2.0981,136,74,9016,-31.8,30609
22/06/2015,10:10:42,53.79212,-2.09681,128,70,9032,-31.8,30518
22/06/2015,10:10:48,53.79146,-2.09547,121,70,9050,-31.9,30489
22/06/2015,10:10:54,53.79075,-2.09416,128,74,9067,-31.8,30407
22/06/2015,10:11:00,53.79008,-2.09288,130,64,9084,-31.7,30288
22/06/2015,10:11:06,53.78944,-2.09159,135,66,9104,-31.6,30198
22/06/2015,10:11:12,53.78877,-2.09036,136,61,9122,-31.5,30117
22/06/2015,10:11:18,53.78812,-2.08913,135,53,9141,-31.6,30085
22/06/2015,10:11:24,53.78744,-2.08792,133,59,9160,-31.3,29988
22/06/2015,10:11:30,53.78675,-2.08676,135,61,9179,-31.3,29878
22/06/2015,10:11:36,53.7862,-2.08578,132,64,9194,-31.3,29808
22/06/2015,10:11:42,53.78547,-2.08455,136,74,9215,-31.2,29705
22/06/2015,10:11:48,53.78473,-2.0831,131,79,9234,-31.1,29673
22/06/2015,10:11:54,53.78389,-2.08188,129,74,9253,-31.1,29600
22/06/2015,10:12:00,53.78316,-2.0807,136,70,9272,-31,29463
22/06/2015,10:12:06,53.78245,-2.07945,138,72,9288,-31,29450
22/06/2015,10:12:12,53.78175,-2.07812,134,75,9304,-31,29381
22/06/2015,10:12:18,53.78109,-2.07678,134,77,9321,-31,29312
22/06/2015,10:12:24,53.78047,-2.07552,131,64,9338,-31,29250
22/06/2015,10:12:30,53.7798,-2.07428,137,57,9354,-31,29148
22/06/2015,10:12:36,53.77907,-2.07305,137,59,9370,-30.9,29124
22/06/2015,10:12:42,53.77838,-2.07185,131,61,9385,-30.7,29032
22/06/2015,10:12:48,53.77769,-2.07061,130,70,9401,-30.7,28916
22/06/2015,10:12:54,53.77712,-2.06965,127,72,9416,-30.8,28837
22/06/2015,10:13:00,53.7764,-2.0685,128,70,9433,-30.8,28791
22/06/2015,10:13:06,53.77568,-2.06714,135,68,9453,-30.8,28742
22/06/2015,10:13:12,53.77494,-2.06597,133,70,9469,-30.8,28696
22/06/2015,10:13:18,53.77431,-2.0647,135,72,9485,-30.9,28599
22/06/2015,10:13:24,53.77372,-2.06346,131,68,9500,-30.8,28554
22/06/2015,10:13:30,53.77318,-2.06205,126,66,9514,-30.8,28499
22/06/2015,10:13:36,53.77262,-2.06077,130,57,9527,-30.9,28457
22/06/2015,10:13:42,53.77199,-2.05939,128,61,9541,-30.8,28405
22/06/2015,10:13:48,53.77134,-2.05805,128,77,9555,-30.8,28323
22/06/2015,10:13:54,53.77068,-2.0566,131,75,9570,-31,28263
22/06/2015,10:14:00,53.77003,-2.05529,130,72,9584,-30.8,28221
22/06/2015,10:14:06,53.76942,-2.05398,125,72,9599,-30.9,28147
22/06/2015,10:14:12,53.76877,-2.05278,126,68,9613,-31,28105
22/06/2015,10:14:18,53.76809,-2.05163,129,62,9628,-31,28049
22/06/2015,10:14:24,53.76742,-2.05046,128,53,9643,-31,27987
22/06/2015,10:14:30,53.76684,-2.04933,128,72,9655,-31,27913
22/06/2015,10:14:36,53.76599,-2.04771,131,74,9673,-30.9,27843
22/06/2015,10:14:42,53.7653,-2.04634,132,64,9686,-30.8,27767
22/06/2015,10:14:48,53.7646,-2.0449,133,77,9700,-30.8,27687
22/06/2015,10:14:54,53.76391,-2.04354,136,68,9714,-30.8,27652
22/06/2015,10:15:00,53.76317,-2.0421,128,77,9728,-30.7,27635
22/06/2015,10:15:06,53.7624,-2.04082,132,75,9742,-30.6,27562
22/06/2015,10:15:12,53.76164,-2.03947,137,66,9756,-30.7,27513
22/06/2015,10:15:18,53.76081,-2.03805,131,77,9771,-30.4,27421
22/06/2015,10:15:24,53.76007,-2.03674,135,72,9785,-30.6,27412
22/06/2015,10:15:30,53.7593,-2.03534,137,75,9800,-30.5,27306
22/06/2015,10:15:36,53.75849,-2.03389,132,83,9815,-30.6,27292
22/06/2015,10:15:42,53.7578,-2.03272,128,88,9832,-30.5,27170
22/06/2015,10:15:48,53.75699,-2.03133,128,81,9847,-30.6,27161
22/06/2015,10:15:54,53.75621,-2.02962,131,77,9864,-30.7,27111
22/06/2015,10:16:00,53.75528,-2.02818,139,79,9881,-30.8,27040
22/06/2015,10:16:06,53.7545,-2.02669,139,83,9898,-30.9,26972
22/06/2015,10:16:12,53.75379,-2.02523,135,75,9914,-30.9,26918
22/06/2015,10:16:18,53.75304,-2.02369,133,74,9929,-30.9,26837
22/06/2015,10:16:24,53.75226,-2.02224,133,70,9946,-30.9,26778
22/06/2015,10:16:30,53.75147,-2.0207,132,74,9961,-30.8,26730
22/06/2015,10:16:36,53.75069,-2.01929,126,72,9978,-30.6,26642
22/06/2015,10:16:42,53.74985,-2.01781,130,81,9995,-30.5,26538
22/06/2015,10:16:48,53.74903,-2.01646,131,77,10012,-30.6,26469
22/06/2015,10:16:54,53.74823,-2.01506,137,83,10030,-30.6,26392
22/06/2015,10:17:00,53.74752,-2.01372,133,75,10047,-30.6,26341
22/06/2015,10:17:06,53.74681,-2.01232,136,72,10062,-30.6,26321
22/06/2015,10:17:12,53.74607,-2.01098,134,59,10079,-30.6,26269
22/06/2015,10:17:18,53.74537,-2.00958,130,68,10097,-30.5,26211
22/06/2015,10:17:24,53.74471,-2.00826,124,72,10114,-30.5,26093
22/06/2015,10:17:30,53.74401,-2.00692,130,75,10131,-30.5,26013
22/06/2015,10:17:36,53.74342,-2.00557,125,74,10148,-30.5,25949
22/06/2015,10:17:42,53.74277,-2.00421,133,72,10165,-30.6,25875
22/06/2015,10:17:48,53.74219,-2.00283,131,70,10182,-30.7,25825
22/06/2015,10:17:54,53.74159,-2.0015,129,61,10201,-30.8,25811
22/06/2015,10:18:00,53.74099,-2.00003,126,62,10217,-30.7,25760
22/06/2015,10:18:06,53.74044,-1.99862,125,61,10234,-30.6,25692
22/06/2015,10:18:12,53.73976,-1.99715,119,68,10251,-30.5,25595
22/06/2015,10:18:18,53.73911,-1.99563,126,77,10269,-30.6,25518
22/06/2015,10:18:24,53.73847,-1.99411,126,87,10288,-30.7,25435
22/06/2015,10:18:30,53.73777,-1.99259,125,85,10307,-30.8,25359
22/06/2015,10:18:36,53.73702,-1.99099,125,81,10323,-30.9,25323
22/06/2015,10:18:42,53.73627,-1.98947,134,77,10341,-31,25264
22/06/2015,10:18:48,53.73559,-1.98797,134,75,10358,-31,25205
22/06/2015,10:18:54,53.73496,-1.98637,131,75,10376,-31,25181
22/06/2015,10:19:00,53.73409,-1.98485,131,74,10392,-30.9,25117
22/06/2015,10:19:06,53.73338,-1.98324,129,77,10408,-30.9,25059
22/06/2015,10:19:12,53.73265,-1.98174,125,70,10426,-30.8,24994
22/06/2015,10:19:18,53.73189,-1.98013,125,79,10443,-30.8,24930
22/06/2015,10:19:24,53.73122,-1.9785,124,83,10460,-30.8,24855
22/06/2015,10:19:30,53.73047,-1.97683,126,88,10478,-30.9,24763
22/06/2015,10:19:36,53.72985,-1.97559,125,81,10495,-31,24688
22/06/2015,10:19:42,53.72907,-1.97401,127,87,10511,-30.9,24627
22/06/2015,10:19:48,53.72816,-1.97233,140,75,10528,-31,24566
22/06/2015,10:19:54,53.72746,-1.97082,130,75,10545,-31,24515
22/06/2015,10:20:00,53.72666,-1.96946,137,75,10558,-31.1,24515
22/06/2015,10:20:06,53.72587,-1.968,133,75,10573,-31,24458
22/06/2015,10:20:12,53.72505,-1.96667,135,72,10588,-31,24410
22/06/2015,10:20:18,53.7242,-1.96534,140,68,10604,-31.1,24356
22/06/2015,10:20:24,53.72341,-1.96403,132,70,10618,-31.1,24301
22/06/2015,10:20:30,53.72272,-1.96311,132,66,10633,-31.2,24258
22/06/2015,10:20:36,53.72196,-1.96181,136,70,10648,-31.1,24162
22/06/2015,10:20:42,53.72113,-1.96064,135,74,10661,-31.1,24115
22/06/2015,10:20:48,53.72038,-1.95953,144,72,10676,-31.1,24102
22/06/2015,10:20:54,53.71973,-1.95846,139,66,10689,-31.1,24061
22/06/2015,10:21:00,53.7191,-1.95733,133,53,10704,-31.3,24012
22/06/2015,10:21:06,53.7185,-1.95621,132,48,10719,-31.4,23953
22/06/2015,10:21:12,53.71794,-1.95509,128,51,10733,-31.3,23907
22/06/2015,10:21:18,53.71739,-1.9539,126,61,10746,-31.2,23861
22/06/2015,10:21:24,53.71684,-1.95281,129,64,10758,-31.3,23767
22/06/2015,10:21:30,53.71634,-1.9519,127,62,10771,-31.3,23727
22/06/2015,10:21:36,53.7157,-1.95052,135,59,10785,-31.3,23695
22/06/2015,10:21:42,53.71517,-1.94925,121,64,10800,-31.4,23671
22/06/2015,10:21:48,53.71458,-1.94802,125,66,10814,-31.5,23631
22/06/2015,10:21:54,53.71401,-1.94663,123,68,10827,-31.5,23582
22/06/2015,10:22:00,53.7135,-1.94532,125,66,10842,-31.5,23512
22/06/2015,10:22:06,53.71298,-1.9438,126,68,10857,-31.5,23427
22/06/2015,10:22:12,53.71242,-1.94234,128,59,10873,-31.6,23416
22/06/2015,10:22:18,53.71192,-1.94091,122,61,10886,-31.4,23389
22/06/2015,10:22:24,53.71135,-1.93937,116,64,10901,-31.4,23304
22/06/2015,10:22:30,53.7108,-1.93775,120,70,10917,-31.6,23241
22/06/2015,10:22:36,53.71025,-1.93602,118,85,10932,-31.8,23184
22/06/2015,10:22:42,53.7096,-1.93428,117,92,10947,-31.7,23159
22/06/2015,10:22:48,53.70896,-1.93259,118,83,10961,-31.7,23124
22/06/2015,10:22:54,53.70831,-1.93099,120,79,10976,-31.6,23063
22/06/2015,10:23:00,53.70764,-1.92937,127,81,10991,-31.6,22990
22/06/2015,10:23:06,53.707,-1.92775,130,85,11007,-31.7,22949
22/06/2015,10:23:12,53.70637,-1.9262,128,77,11022,-31.6,22925
22/06/2015,10:23:18,53.70576,-1.92473,129,72,11038,-31.6,22881
22/06/2015,10:23:24,53.70507,-1.92329,127,72,11053,-31.6,22829
22/06/2015,10:23:30,53.70434,-1.9218,133,79,11070,-31.6,22777
22/06/2015,10:23:36,53.70359,-1.92046,133,72,11086,-31.6,22727
22/06/2015,10:23:42,53.70285,-1.91905,135,66,11103,-31.6,22660
22/06/2015,10:23:48,53.70218,-1.91775,127,70,11119,-31.6,22610
22/06/2015,10:23:54,53.70156,-1.91638,121,68,11135,-31.4,22526
22/06/2015,10:24:00,53.70098,-1.91533,125,66,11151,-31.5,22462
22/06/2015,10:24:06,53.70032,-1.91374,130,74,11170,-31.6,22430
22/06/2015,10:24:12,53.69951,-1.91245,135,77,11188,-31.6,22349
22/06/2015,10:24:18,53.69886,-1.91123,135,70,11207,-31.6,22256
22/06/2015,10:24:24,53.69822,-1.90997,133,62,11225,-31.6,22220
22/06/2015,10:24:30,53.69753,-1.9087,139,59,11243,-31.7,22201
22/06/2015,10:24:36,53.69683,-1.90747,137,61,11262,-31.5,22136
22/06/2015,10:24:42,53.69607,-1.9063,139,59,11280,-31.6,22059
22/06/2015,10:24:48,53.69535,-1.90513,132,61,11299,-31.7,21994
22/06/2015,10:24:54,53.69459,-1.90399,133,61,11319,-31.7,21955
22/06/2015,10:25:00,53.69398,-1.90302,130,68,11338,-31.8,21901
